SETTLEMENT_DATE,SETTLEMENT_PERIOD,ND,TSD,ENGLAND_WALES_DEMAND,EMBEDDED_WIND_GENERATION,EMBEDDED_WIND_CAPACITY,EMBEDDED_SOLAR_GENERATION,EMBEDDED_SOLAR_CAPACITY,NON_BM_STOR,PUMP_STORAGE_PUMPING,SCOTTISH_TRANSFER,IFA_FLOW,IFA2_FLOW,BRITNED_FLOW,MOYLE_FLOW,EAST_WEST_FLOW,NEMO_FLOW,NSL_FLOW,ELECLINK_FLOW,VIKING_FLOW,GREENLINK_FLOW
2020-01-05,15:30:00,35620,36230,33044,2752,6465,24,13041,0,10,0,1900,0,907,132,292,951,0,0,0,0
2020-01-05,16:00:00,37246,37857,34475,2641,6465,0,13041,0,11,0,1996,0,972,132,205,1017,0,0,0,0
2020-01-05,16:30:00,38849,39458,35882,2529,6465,0,13041,0,9,0,2000,0,976,132,278,1020,0,0,0,0
2020-01-05,17:00:00,39634,40240,36576,2581,6465,0,13041,0,6,0,2000,0,925,92,172,1019,0,0,0,0
2020-01-05,17:30:00,39221,39829,36221,2624,6465,0,13041,0,8,0,1999,0,924,131,89,1020,0,0,0,0
2020-01-05,18:00:00,38677,39285,35817,2738,6465,0,13041,0,8,0,2000,0,850,132,86,949,0,0,0,0
2020-01-05,18:30:00,37729,38338,34971,2874,6465,0,13041,0,9,0,2000,0,847,91,143,947,0,0,0,0
2020-01-05,19:00:00,36857,37464,34263,2763,6465,0,13041,0,7,0,1999,0,837,131,292,955,0,0,0,0
2020-01-05,19:30:00,35480,36089,33081,2680,6465,0,13041,0,9,0,1999,0,836,131,329,956,0,0,0,0
2020-01-05,20:00:00,34329,34947,31926,2796,6465,0,13041,0,18,0,1999,0,638,131,461,940,0,0,0,0
2020-01-05,20:30:00,32794,33665,30500,2916,6465,0,13041,0,271,0,1999,0,629,131,504,940,0,0,0,0
2020-01-05,21:00:00,31418,32120,29244,2819,6465,0,13041,0,102,0,1808,0,599,131,504,802,0,0,0,0
2020-01-05,21:30:00,29779,30426,27707,2709,6465,0,13041,0,47,0,1777,0,598,131,504,795,0,0,0,0
2020-01-05,22:00:00,27933,28561,25996,2780,6465,0,13041,0,28,0,881,0,487,131,504,413,0,0,0,0
2020-01-05,22:30:00,26440,27119,24606,2844,6465,0,13041,0,79,0,783,0,460,125,504,394,0,0,0,0
2020-01-05,23:00:00,24442,25679,22768,2947,6465,0,13041,0,19,0,-268,0,-269,81,504,-81,0,0,0,0
2020-01-05,23:30:00,23429,24802,22002,3019,6465,0,13041,0,23,0,-348,0,-299,81,504,-103,0,0,0,0
2020-01-06,00:00:00,23029,25029,21698,3058,6465,0,13041,0,67,0,-525,0,-417,81,504,-391,0,0,0,0
2020-01-06,00:30:00,23142,25191,21803,3075,6465,0,13041,0,93,0,-532,0,-423,81,504,-401,0,0,0,0
2020-01-06,01:00:00,22599,25029,21294,3263,6465,0,13041,0,296,0,-807,0,-423,81,504,-304,0,0,0,0
2020-01-06,01:30:00,22224,25024,20984,3440,6465,0,13041,0,645,0,-832,0,-423,81,504,-300,0,0,0,0
2020-01-06,02:00:00,21814,25298,20666,3515,6465,0,13041,0,1011,0,-1582,0,-280,81,504,-11,0,0,0,0
2020-01-06,02:30:00,21597,25542,20474,3584,6465,0,13041,0,1447,0,-1626,0,-269,81,504,-3,0,0,0,0
2020-01-06,03:00:00,21074,25263,19950,3711,6465,0,13041,0,1525,0,-1626,0,-3,81,504,-435,0,0,0,0
2020-01-06,03:30:00,20582,24958,19452,3819,6465,0,13041,0,1696,0,-1626,0,0,81,504,-454,0,0,0,0
2020-01-06,04:00:00,20358,25302,19298,3844,6465,0,13041,0,1286,0,-1625,0,-657,81,504,-777,0,0,0,0
2020-01-06,04:30:00,20514,25710,19440,3844,6465,0,13041,0,1389,0,-1625,0,-794,81,504,-789,0,0,0,0
2020-01-06,05:00:00,21449,26324,20290,3969,6465,0,13041,0,1208,0,-1626,0,-652,81,504,-789,0,0,0,0
2020-01-06,05:30:00,22955,26924,21712,4061,6465,0,13041,0,308,0,-1626,0,-646,81,504,-789,0,0,0,0
2020-01-06,06:00:00,26182,29265,24715,4183,6465,0,13041,0,23,0,-1446,0,-480,81,504,-534,0,0,0,0
2020-01-06,06:30:00,29177,32184,27407,4248,6465,0,13041,0,20,0,-1414,0,-452,81,504,-521,0,0,0,0
2020-01-06,07:00:00,32720,33878,30587,4296,6465,0,13041,0,39,0,-494,0,-3,81,504,-22,0,0,0,0
2020-01-06,07:30:00,34645,35683,32333,4281,6465,0,13041,0,13,0,-425,0,0,81,504,0,0,0,0,0
2020-01-06,08:00:00,36122,36735,33720,4360,6465,0,13041,0,13,0,168,0,0,81,504,0,0,0,0,0
2020-01-06,08:30:00,36604,37215,34262,4372,6465,17,13041,0,11,0,200,0,0,81,504,0,0,0,0,0
2020-01-06,09:00:00,37403,38012,35051,4456,6465,129,13041,0,9,0,582,0,0,81,504,95,0,0,0,0
2020-01-06,09:30:00,37557,38166,35150,4481,6465,330,13041,0,9,0,598,0,0,81,460,99,0,0,0,0
2020-01-06,10:00:00,37508,38117,35033,4653,6465,536,13041,0,9,0,254,0,97,81,314,242,0,0,0,0
2020-01-06,10:30:00,37584,38193,35074,4751,6465,726,13041,0,9,0,244,0,102,81,223,247,0,0,0,0
2020-01-06,11:00:00,37658,38267,35122,4758,6465,953,13041,0,9,0,758,0,2,81,75,390,0,0,0,0
2020-01-06,11:30:00,37701,38310,35126,4708,6465,992,13041,0,9,0,811,0,0,81,90,395,0,0,0,0
2020-01-06,12:00:00,38104,38713,35459,4693,6465,1058,13041,0,9,0,1757,0,0,81,63,318,0,0,0,0
2020-01-06,12:30:00,38164,38773,35518,4607,6465,936,13041,0,9,0,1825,0,0,81,81,316,0,0,0,0
2020-01-06,13:00:00,38271,38880,35616,4524,6465,782,13041,0,9,0,1729,0,0,81,134,418,0,0,0,0
2020-01-06,13:30:00,38042,38651,35409,4345,6465,606,13041,0,9,0,1710,0,0,81,141,422,0,0,0,0
2020-01-06,14:00:00,38066,38675,35415,4341,6465,398,13041,0,9,0,1710,0,0,81,257,342,0,0,0,0
2020-01-06,14:30:00,38161,38770,35513,4229,6465,271,13041,0,9,0,1710,0,0,81,164,340,0,0,0,0
2020-01-06,15:00:00,38375,38984,35707,3981,6465,131,13041,0,9,0,1710,0,270,81,204,326,0,0,0,0
2020-01-06,15:30:00,38997,39606,36226,3661,6465,38,13041,0,9,0,1747,0,305,69,82,336,0,0,0,0
2020-01-06,16:00:00,40389,41138,37389,3640,6465,0,13041,0,12,0,1998,0,959,-78,-59,985,0,0,0,0
2020-01-06,16:30:00,41865,42802,38662,3593,6465,0,13041,0,13,0,2006,0,1000,-126,-198,1020,0,0,0,0
2020-01-06,17:00:00,42400,43627,39175,3453,6465,0,13041,0,7,0,2006,0,999,-270,-350,1020,0,0,0,0
2020-01-06,17:30:00,42214,43669,39032,3301,6465,0,13041,0,6,0,2006,0,1000,-360,-489,1020,0,0,0,0
2020-01-06,18:00:00,41866,43451,38816,3171,6465,0,13041,0,10,0,2006,0,1054,-440,-535,1020,0,0,0,0
2020-01-06,18:30:00,41104,42684,38117,3014,6465,0,13041,0,12,0,2006,0,1057,-432,-536,1020,0,0,0,0
2020-01-06,19:00:00,40263,41692,37403,2917,6465,0,13041,0,12,0,2005,0,1057,-320,-497,1019,0,0,0,0
2020-01-06,19:30:00,39441,40924,36578,2815,6465,0,13041,0,9,0,2005,0,1057,-371,-503,1019,0,0,0,0
2020-01-06,20:00:00,38094,39464,35287,2672,6465,0,13041,0,9,0,1791,0,1057,-261,-500,1019,0,0,0,0
2020-01-06,20:30:00,36586,37853,33883,2554,6465,0,13041,0,9,0,1784,0,1057,-234,-424,1019,0,0,0,0
2020-01-06,21:00:00,34669,35651,32137,2443,6465,0,13041,0,11,0,1998,0,1016,-98,-273,1000,0,0,0,0
2020-01-06,21:30:00,32784,33600,30415,2352,6465,0,13041,0,12,0,1884,0,1014,-84,-120,1000,0,0,0,0
2020-01-06,22:00:00,30494,31105,28335,2318,6465,0,13041,0,11,0,279,0,860,61,27,859,0,0,0,0
2020-01-06,22:30:00,28770,29384,26719,2313,6465,0,13041,0,14,0,141,0,853,80,55,854,0,0,0,0
2020-01-06,23:00:00,26993,27605,25083,2220,6465,0,13041,0,12,0,1302,0,715,81,12,713,0,0,0,0
2020-01-06,23:30:00,25705,26317,23967,2151,6465,0,13041,0,12,0,1398,0,708,80,49,707,0,0,0,0
2020-01-07,00:00:00,25424,26034,23665,2153,6465,0,13041,0,10,0,1410,0,357,80,201,398,0,0,0,0
2020-01-07,00:30:00,25967,26582,24271,2192,6465,0,13041,0,15,0,1407,0,332,78,296,387,0,0,0,0
2020-01-07,01:00:00,25767,26674,24160,2202,6465,0,13041,0,122,0,925,0,-185,81,441,623,0,0,0,0
2020-01-07,01:30:00,25170,26386,23645,2222,6465,0,13041,0,415,0,903,0,-201,81,504,632,0,0,0,0
2020-01-07,02:00:00,24535,26387,23083,2322,6465,0,13041,0,1006,0,913,0,-247,81,504,481,0,0,0,0
2020-01-07,02:30:00,24111,26072,22641,2442,6465,0,13041,0,1112,0,914,0,-249,81,504,466,0,0,0,0
2020-01-07,03:00:00,23705,25811,22298,2619,6465,0,13041,0,928,0,912,0,-410,81,504,-168,0,0,0,0
2020-01-07,03:30:00,23039,25339,21709,2795,6465,0,13041,0,1082,0,891,0,-417,81,504,-201,0,0,0,0
2020-01-07,04:00:00,22757,24753,21490,2929,6465,0,13041,0,622,0,212,0,-452,81,504,-322,0,0,0,0
2020-01-07,04:30:00,22775,24748,21569,3048,6465,0,13041,0,610,0,1,0,-436,81,504,-327,0,0,0,0
2020-01-07,05:00:00,23526,24660,22279,3185,6465,0,13041,0,95,0,-62,0,-3,81,504,-374,0,0,0,0
2020-01-07,05:30:00,24702,25771,23368,3297,6465,0,13041,0,65,0,-28,0,0,81,504,-376,0,0,0,0
2020-01-07,06:00:00,27669,28897,26109,3421,6465,0,13041,0,11,0,980,0,-338,81,504,-279,0,0,0,0
2020-01-07,06:30:00,30571,31837,28795,3526,6465,0,13041,0,13,0,1003,0,-377,81,504,-276,0,0,0,0
2020-01-07,07:00:00,33850,34939,31770,3597,6465,0,13041,0,17,0,-165,0,-199,81,504,-108,0,0,0,0
2020-01-07,07:30:00,35608,36772,33371,3642,6465,0,13041,0,12,0,-258,0,-192,81,504,-102,0,0,0,0
2020-01-07,08:00:00,36396,37600,34039,3821,6465,2,13041,0,8,0,155,0,-447,81,504,-149,0,0,0,0
2020-01-07,08:30:00,36441,37640,34087,3979,6465,96,13041,0,9,0,174,0,-440,81,504,-150,0,0,0,0
2020-01-07,09:00:00,37085,37702,34684,4081,6465,231,13041,0,12,0,406,0,203,81,504,-5,0,0,0,0
2020-01-07,09:30:00,37142,37753,34697,4142,6465,447,13041,0,11,0,413,0,220,81,504,0,0,0,0,0
2020-01-07,10:00:00,37064,37675,34596,4271,6465,608,13041,0,11,0,16,0,183,81,504,0,0,0,0,0
2020-01-07,10:30:00,36907,37519,34429,4346,6465,771,13041,0,12,0,0,0,180,81,504,0,0,0,0,0
2020-01-07,11:00:00,36902,37730,34380,4493,6465,796,13041,0,11,0,-157,0,3,81,504,-60,0,0,0,0
2020-01-07,11:30:00,37063,37899,34488,4571,6465,763,13041,0,10,0,-163,0,0,81,504,-62,0,0,0,0
2020-01-07,12:00:00,37467,38603,34853,4584,6465,861,13041,0,10,0,-526,0,298,81,504,140,0,0,0,0
2020-01-07,12:30:00,37283,38435,34658,4554,6465,866,13041,0,11,0,-541,0,329,81,504,148,0,0,0,0
2020-01-07,13:00:00,37423,38877,34820,4633,6465,593,13041,0,10,0,-844,0,523,81,504,243,0,0,0,0
2020-01-07,13:30:00,37299,38765,34699,4671,6465,482,13041,0,10,0,-856,0,532,81,504,247,0,0,0,0
2020-01-07,14:00:00,37240,38509,34647,4717,6465,347,13041,0,11,0,-658,0,379,81,504,341,0,0,0,0
2020-01-07,14:30:00,37185,38749,34612,4726,6465,222,13041,0,10,0,-954,0,361,81,503,343,0,0,0,0
2020-01-07,15:00:00,37241,38035,34656,4817,6465,82,13041,0,12,0,320,0,-106,81,439,-76,0,0,0,0
2020-01-07,15:30:00,38330,39128,35659,4857,6465,7,13041,0,7,0,448,0,-115,81,446,-76,0,0,0,0
2020-01-07,16:00:00,39749,40599,36925,4923,6465,0,13041,0,12,0,995,0,-238,76,312,710,0,0,0,0
2020-01-07,16:30:00,40945,41797,38001,4937,6465,0,13041,0,12,0,1007,0,-240,79,319,757,0,0,0,0
2020-01-07,17:00:00,41485,42095,38482,4981,6465,0,13041,0,10,0,1036,0,453,22,187,948,0,0,0,0
2020-01-07,17:30:00,41202,41813,38233,4995,6465,0,13041,0,11,0,1041,0,528,76,67,955,0,0,0,0
2020-01-07,18:00:00,40529,41136,37684,5077,6465,0,13041,0,7,0,762,0,1030,81,146,1017,0,0,0,0
2020-01-07,18:30:00,39646,40251,36763,5107,6465,0,13041,0,5,0,733,0,1057,81,75,1020,0,0,0,0
2020-01-07,19:00:00,38666,39277,35864,5091,6465,0,13041,0,11,0,1004,0,1057,81,170,1019,0,0,0,0
2020-01-07,19:30:00,37276,37886,34668,5011,6465,0,13041,0,10,0,1006,0,1057,81,127,1019,0,0,0,0
2020-01-07,20:00:00,35855,36467,33386,5080,6465,0,13041,0,12,0,1007,0,1058,81,168,1020,0,0,0,0
2020-01-07,20:30:00,34142,34756,31875,5064,6465,0,13041,0,14,0,1006,0,1057,81,101,1019,0,0,0,0
2020-01-07,21:00:00,32526,33144,30398,5072,6465,0,13041,0,18,0,1007,0,849,70,198,850,0,0,0,0
2020-01-07,21:30:00,30413,31064,28442,5034,6465,0,13041,0,21,0,985,0,840,-30,154,844,0,0,0,0
2020-01-07,22:00:00,27993,28974,26230,4960,6465,0,13041,0,14,0,-367,0,761,50,166,793,0,0,0,0
2020-01-07,22:30:00,26462,27768,24628,4833,6465,0,13041,0,14,0,-639,0,758,-53,28,725,0,0,0,0
2020-01-07,23:00:00,24399,26364,22844,4753,6465,0,13041,0,20,0,-663,0,680,-120,0,-562,0,0,0,0
2020-01-07,23:30:00,23133,25771,21710,4610,6465,0,13042,0,506,0,-668,0,675,-183,-1,-680,0,0,0,0
2020-01-08,00:00:00,22751,25625,21366,4496,6465,0,13042,0,520,0,-672,0,355,-334,-67,-681,0,0,0,0
2020-01-08,00:30:00,23123,25520,21795,4331,6465,0,13042,0,26,0,-673,0,339,-395,-22,-681,0,0,0,0
2020-01-08,01:00:00,22990,25742,21641,4304,6465,0,13042,0,255,0,-673,0,409,-455,-144,-625,0,0,0,0
2020-01-08,01:30:00,22427,25516,21134,4239,6465,0,13042,0,514,0,-672,0,412,-456,-228,-619,0,0,0,0
2020-01-08,02:00:00,22167,25331,20863,4056,6465,0,13042,0,915,0,-678,0,142,-456,-377,-138,0,0,0,0
2020-01-08,02:30:00,21904,25123,20601,3810,6465,0,13042,0,926,0,-678,0,130,-456,-442,-117,0,0,0,0
2020-01-08,03:00:00,21594,24874,20220,3753,6465,0,13042,0,1056,0,-684,0,2,-454,-486,37,0,0,0,0
2020-01-08,03:30:00,21301,24824,19934,3641,6465,0,13042,0,1371,0,-684,0,0,-376,-492,42,0,0,0,0
2020-01-08,04:00:00,21338,24825,19927,3407,6465,0,13042,0,1106,0,-704,0,-200,-384,-349,-144,0,0,0,0
2020-01-08,04:30:00,21684,24715,20267,3161,6465,0,13042,0,715,0,-705,0,-214,-392,-254,-151,0,0,0,0
2020-01-08,05:00:00,22679,25056,21174,3125,6465,0,13042,0,495,0,-755,0,397,-252,-102,-173,0,0,0,0
2020-01-08,05:30:00,24022,25953,22406,3080,6465,0,13042,0,173,0,-754,0,454,-215,-16,-173,0,0,0,0
2020-01-08,06:00:00,27404,28413,25482,2958,6465,0,13042,0,11,0,-323,0,351,-75,23,204,0,0,0,0
2020-01-08,06:30:00,30787,31765,28577,2848,6465,0,13042,0,14,0,-313,0,338,-51,0,218,0,0,0,0
2020-01-08,07:00:00,34415,36565,31888,2665,6465,0,13042,0,13,0,-931,0,-413,-127,-66,8,0,0,0,0
2020-01-08,07:30:00,36511,39046,33753,2507,6465,0,13042,0,11,0,-957,0,-473,-275,-218,-1,0,0,0,0
2020-01-08,08:00:00,37392,40288,34510,2398,6465,0,13042,0,11,0,-413,0,-782,-402,-370,-318,0,0,0,0
2020-01-08,08:30:00,37270,40213,34284,2317,6465,123,13042,108,13,0,-358,0,-796,-446,-509,-329,0,0,0,0
2020-01-08,09:00:00,37757,40630,34645,2266,6465,387,13042,176,13,0,593,0,-1008,-446,-536,-446,0,0,0,0
2020-01-08,09:30:00,37918,40809,34838,2242,6465,602,13042,176,10,0,658,0,-1017,-455,-536,-449,0,0,0,0
2020-01-08,10:00:00,37873,40553,34871,2275,6465,753,13042,111,7,0,884,0,-1065,-456,-535,-128,0,0,0,0
2020-01-08,10:30:00,38061,40834,35109,2313,6465,1050,13042,0,4,0,890,0,-1061,-456,-536,-116,0,0,0,0
2020-01-08,11:00:00,38009,40172,35050,2341,6465,1316,13042,0,5,0,450,0,-314,-439,-535,-270,0,0,0,0
2020-01-08,11:30:00,38061,40167,35151,2371,6465,1296,13042,0,5,0,430,0,-243,-447,-535,-276,0,0,0,0
2020-01-08,12:00:00,38227,40595,35283,2400,6465,1327,13042,0,6,0,414,0,-256,-456,-536,-514,0,0,0,0
2020-01-08,12:30:00,38348,40896,35465,2436,6465,1315,13042,0,191,0,414,0,-257,-442,-536,-522,0,0,0,0
2020-01-08,13:00:00,38538,41043,35621,2282,6465,1134,13042,0,74,0,543,0,-356,-437,-535,-503,0,0,0,0
2020-01-08,13:30:00,38553,40978,35637,2145,6465,773,13042,3,5,0,555,0,-360,-424,-536,-503,0,0,0,0
2020-01-08,14:00:00,39073,41163,36112,1998,6465,517,13042,2,5,0,1151,0,-218,-455,-535,-279,0,0,0,0
2020-01-08,14:30:00,38884,40967,35863,1872,6465,313,13042,0,9,0,1182,0,-211,-456,-536,-271,0,0,0,0
2020-01-08,15:00:00,39245,41247,36094,1667,6465,116,13042,1,7,0,1453,0,-148,-456,-535,-257,0,0,0,0
2020-01-08,15:30:00,40079,42059,36845,1525,6465,13,13042,0,13,0,1463,0,-145,-456,-535,-231,0,0,0,0
2020-01-08,16:00:00,41777,43500,38311,1439,6465,0,13042,0,14,0,1499,0,-117,-456,-536,673,0,0,0,0
2020-01-08,16:30:00,42968,44689,39238,1399,6465,0,13042,0,15,0,1500,0,-115,-456,-535,733,0,0,0,0
2020-01-08,17:00:00,43515,45116,39758,1218,6465,0,13042,0,10,0,1500,0,283,-456,-535,542,0,0,0,0
2020-01-08,17:30:00,43532,45131,39847,1088,6465,0,13042,0,7,0,1500,0,314,-456,-536,536,0,0,0,0
2020-01-08,18:00:00,43289,44891,39610,1017,6465,0,13042,0,10,0,1499,0,302,-456,-536,829,0,0,0,0
2020-01-08,18:30:00,42424,44027,38712,965,6465,0,13042,0,11,0,1474,0,311,-456,-536,841,0,0,0,0
2020-01-08,19:00:00,41717,43315,38020,923,6465,0,13042,0,8,0,1012,0,964,-456,-534,1013,0,0,0,0
2020-01-08,19:30:00,40708,42218,36995,963,6465,0,13042,0,13,0,1006,0,986,-456,-441,1019,0,0,0,0
2020-01-08,20:00:00,39464,40818,35790,978,6465,0,13042,0,10,0,1802,0,162,-456,-288,1019,0,0,0,0
2020-01-08,20:30:00,38110,39371,34578,1039,6465,0,13042,0,9,0,2004,0,102,-456,-196,1019,0,0,0,0
2020-01-08,21:00:00,36285,37472,32869,1116,6465,0,13042,0,9,0,2005,0,127,-456,-122,781,0,0,0,0
2020-01-08,21:30:00,33998,35222,30810,1252,6465,0,13042,0,9,0,2004,0,131,-453,-162,772,0,0,0,0
2020-01-08,22:00:00,31808,32805,28795,1308,6465,0,13042,0,7,0,2003,0,569,-356,-34,991,0,0,0,0
2020-01-08,22:30:00,29831,30731,26900,1426,6465,0,13042,0,9,0,1993,0,594,-291,0,1000,0,0,0,0
2020-01-08,23:00:00,27718,28515,24950,1540,6465,0,13042,0,9,0,1338,0,841,-189,66,859,0,0,0,0
2020-01-08,23:30:00,26503,27139,23854,1761,6465,0,13042,0,8,0,1303,0,852,-28,179,854,0,0,0,0
2020-01-09,00:00:00,26087,26697,23492,1867,6465,0,13042,0,10,0,1235,0,785,81,127,783,0,0,0,0
2020-01-09,00:30:00,26051,26808,23501,2008,6465,0,13042,0,157,0,1232,0,781,81,237,780,0,0,0,0
2020-01-09,01:00:00,25500,26417,22985,2076,6465,0,13042,0,317,0,892,0,374,70,141,508,0,0,0,0
2020-01-09,01:30:00,24634,25696,22180,2162,6465,0,13042,0,446,0,878,0,344,-16,35,486,0,0,0,0
2020-01-09,02:00:00,23942,25777,21496,2289,6465,0,13042,0,844,0,727,0,-184,-18,0,-189,0,0,0,0
2020-01-09,02:30:00,23503,25796,21018,2392,6465,0,13042,0,1197,0,713,0,-202,-69,0,-225,0,0,0,0
2020-01-09,03:00:00,23067,25673,20561,2573,6465,0,13042,0,1348,0,103,0,-613,-45,0,29,0,0,0,0
2020-01-09,03:30:00,22659,25601,20132,2757,6465,0,13042,0,1538,0,38,0,-634,-170,0,39,0,0,0,0
2020-01-09,04:00:00,22385,26331,19900,2728,6465,0,13042,0,1525,0,-1027,0,-594,-200,0,40,0,0,0,0
2020-01-09,04:30:00,22522,26276,20040,2669,6465,0,13042,0,1232,0,-1082,0,-593,-229,-19,20,0,0,0,0
2020-01-09,05:00:00,23295,26047,20812,2679,6465,0,13042,0,278,0,-148,0,-846,-83,0,-798,0,0,0,0
2020-01-09,05:30:00,24521,27034,21948,2695,6465,0,13042,0,152,0,-93,0,-856,62,0,-812,0,0,0,0
2020-01-09,06:00:00,27523,29723,24692,2788,6465,0,13042,0,9,0,-702,0,-889,82,53,200,0,0,0,0
2020-01-09,06:30:00,30566,32797,27533,2886,6465,0,13042,0,9,0,-733,0,-889,70,10,273,0,0,0,0
2020-01-09,07:00:00,34175,36032,30832,2875,6465,0,13042,0,9,0,-622,0,-478,-82,-66,198,0,0,0,0
2020-01-09,07:30:00,36319,38380,32789,2881,6465,0,13042,0,6,0,-539,0,-456,-242,-218,192,0,0,0,0
2020-01-09,08:00:00,37310,39136,33634,2896,6465,0,13042,0,9,0,834,0,-163,-392,-370,-292,0,0,0,0
2020-01-09,08:30:00,37296,39316,33631,2898,6465,79,13042,0,9,0,968,0,-148,-455,-509,-299,0,0,0,0
2020-01-09,09:00:00,37961,39560,34255,2731,6465,413,13042,0,9,0,1193,0,269,-455,-535,454,0,0,0,0
2020-01-09,09:30:00,37848,39447,34099,2517,6465,763,13042,0,8,0,1185,0,299,-455,-536,497,0,0,0,0
2020-01-09,10:00:00,37514,39113,33738,2517,6465,1117,13042,0,9,0,405,0,756,-455,-535,750,0,0,0,0
2020-01-09,10:30:00,37474,39071,33709,2535,6465,1324,13042,0,6,0,359,0,780,-455,-536,760,0,0,0,0
2020-01-09,11:00:00,37452,39047,33674,2266,6465,1784,13042,0,5,0,553,0,436,-455,-535,950,0,0,0,0
2020-01-09,11:30:00,37494,39089,33661,2045,6465,2326,13042,0,4,0,560,0,420,-455,-536,956,0,0,0,0
2020-01-09,12:00:00,37889,39483,34034,1977,6465,2075,13042,0,4,0,617,0,400,-455,-535,998,0,0,0,0
2020-01-09,12:30:00,38156,39751,34303,1909,6465,1989,13042,0,4,0,635,0,399,-455,-536,1000,0,0,0,0
2020-01-09,13:00:00,38570,40165,34734,1548,6465,1658,13042,0,4,0,1412,0,400,-455,-536,1000,0,0,0,0
2020-01-09,13:30:00,38895,40489,35077,1208,6465,1023,13042,0,4,0,1458,0,399,-455,-535,1000,0,0,0,0
2020-01-09,14:00:00,39203,40800,35404,1039,6465,576,13042,0,6,0,872,0,458,-455,-536,1000,0,0,0,0
2020-01-09,14:30:00,39601,41202,35795,917,6465,248,13042,0,10,0,861,0,460,-455,-536,999,0,0,0,0
2020-01-09,15:00:00,39965,41567,36103,803,6465,107,13042,0,12,0,891,0,502,-455,-535,999,0,0,0,0
2020-01-09,15:30:00,40918,42517,36980,786,6465,26,13042,0,8,0,989,0,503,-455,-536,999,0,0,0,0
2020-01-09,16:00:00,42466,44073,38344,745,6465,0,13042,0,16,0,1881,0,499,-455,-536,1018,0,0,0,0
2020-01-09,16:30:00,43519,45155,39205,747,6465,0,13042,0,12,0,1903,0,498,-455,-536,1019,0,0,0,0
2020-01-09,17:00:00,43681,45379,39362,736,6465,0,13042,0,7,0,1927,0,695,-455,-536,1020,0,0,0,0
2020-01-09,17:30:00,43476,45172,39173,824,6465,0,13042,0,6,0,1928,0,703,-455,-535,1019,0,0,0,0
2020-01-09,18:00:00,42761,44417,38525,841,6465,0,13042,0,10,0,2000,0,757,-455,-491,1019,0,0,0,0
2020-01-09,18:30:00,42594,44233,38399,927,6465,0,13042,0,11,0,2004,0,760,-434,-494,1019,0,0,0,0
2020-01-09,19:00:00,41846,43225,37794,919,6465,0,13042,0,10,0,2003,0,846,-318,-351,1019,0,0,0,0
2020-01-09,19:30:00,40686,41922,36738,985,6465,0,13042,0,5,0,2003,0,850,-354,-197,1019,0,0,0,0
2020-01-09,20:00:00,39168,40055,35251,1029,6465,0,13042,0,3,0,2004,0,621,-235,-49,1020,0,0,0,0
2020-01-09,20:30:00,37921,38721,34218,1122,6465,0,13042,0,4,0,2003,0,611,-196,0,1019,0,0,0,0
2020-01-09,21:00:00,36006,36671,32485,1157,6465,0,13042,0,4,0,2003,0,652,-61,15,1001,0,0,0,0
2020-01-09,21:30:00,33936,34626,30651,1230,6465,0,13042,0,4,0,2003,0,654,-86,3,1000,0,0,0,0
2020-01-09,22:00:00,31824,32502,28717,1201,6465,0,13042,0,8,0,1907,0,598,-70,0,1000,0,0,0,0
2020-01-09,22:30:00,29650,30446,26642,1229,6465,0,13042,0,8,0,1903,0,596,-188,0,1000,0,0,0,0
2020-01-09,23:00:00,27684,28617,24851,1244,6465,0,13042,0,8,0,1713,0,841,-325,0,859,0,0,0,0
2020-01-09,23:30:00,26421,27421,23726,1309,6465,0,13043,0,9,0,1707,0,853,-391,0,854,0,0,0,0
2020-01-10,00:00:00,26060,27038,23444,1296,6465,0,13043,0,8,0,1707,0,761,-370,0,854,0,0,0,0
2020-01-10,00:30:00,26289,27174,23712,1316,6465,0,13043,0,11,0,1707,0,757,-227,-47,854,0,0,0,0
2020-01-10,01:00:00,26117,27237,23541,1334,6465,0,13043,0,86,0,1706,0,848,-240,-194,854,0,0,0,0
2020-01-10,01:30:00,25661,27010,23154,1384,6465,0,13043,0,187,0,1706,0,852,-254,-308,854,0,0,0,0
2020-01-10,02:00:00,25268,27027,22819,1360,6465,0,13043,0,307,0,1706,0,715,-394,-458,854,0,0,0,0
2020-01-10,02:30:00,24992,26973,22550,1365,6465,0,13043,0,390,0,1706,0,709,-455,-536,854,0,0,0,0
2020-01-10,03:00:00,24639,27235,22174,1384,6465,0,13043,0,1033,0,1610,0,778,-428,-535,853,0,0,0,0
2020-01-10,03:30:00,24499,27576,22024,1443,6465,0,13043,0,1488,0,1600,0,781,-455,-535,853,0,0,0,0
2020-01-10,04:00:00,24117,27005,21770,1383,6465,0,13043,0,1296,0,1039,0,593,-456,-536,853,0,0,0,0
2020-01-10,04:30:00,24388,27091,22062,1374,6465,0,13043,0,1154,0,1012,0,583,-456,-493,853,0,0,0,0
2020-01-10,05:00:00,25175,27015,22824,1320,6465,0,13043,0,437,0,1061,0,458,-456,-347,804,0,0,0,0
2020-01-10,05:30:00,26523,27824,24089,1298,6465,0,13043,0,85,0,1064,0,443,-400,-216,795,0,0,0,0
2020-01-10,06:00:00,29539,30464,26875,1214,6465,0,13043,0,10,0,1445,0,105,-250,-65,205,0,0,0,0
